authorId,authorUrl,authorName
aut9372,2124823801,Chun Zhang
aut9373,49831770,X. Duan
aut9374,3286465,Patrick Higney
aut9375,2109548058,Sul-Min Kim
aut9376,3343280,Chengquan Huang
aut9377,31989792,B. Wylie
aut9378,31411624,M. Coan
aut9379,2266001991,Karl Fogel
aut9380,31082793,Brian T. Lee
aut9381,46814301,C. A. Sloan
aut9382,4086307,P. Hasgall
aut9383,31474884,E. Neufeld
aut9384,50457717,Marie-Christine Gosselin
aut9385,9362650,A. Klingenbock
aut9386,147681508,N. Kuster
aut9387,47100929,Xianwen Meng
aut9388,9149788,Dahui Hu
aut9389,6048279,Peijing Zhang
aut9390,2115812637,Qi Chen
aut9391,50132912,Ming Chen
aut9392,2173900,K. Messer
aut9393,145564537,Jiri Matas
aut9394,145801638,J. Kittler
aut9395,1678373,J. Luettin
aut9396,2488626,G. Maître
aut9397,3646874,C. Landsea
aut9398,39651429,J. Franklin
aut9399,71364476,T. Ryabchikova
aut9400,102233936,N. Piskunov
aut9401,3649700,R. Kurucz
aut9402,69436473,H. C. Stempels
aut9403,52635228,U. Heiter
aut9404,74988448,Y. Pakhomov
aut9405,2067470,P. Barklem
aut9406,144509603,T. Mendonça
aut9407,50198208,P. Ferreira
aut9408,144374022,J. Marques
aut9409,2136076,A. Marçal
aut9410,3041038,J. Rozeira
aut9411,2570177,Mikhail A. Lomize
aut9412,2465661,I. Pogozheva
aut9413,2064496592,Hyeon Joo
aut9414,3216747,H. Mosberg
aut9415,2258783,A. Lomize
aut9416,2772109,Renzo Angles
aut9417,144768011,Claudio Gutiérrez
aut9418,3161007,S. Mavadati
aut9419,145531712,M. Mahoor
aut9420,2067587629,Kevin Bartlett
aut9421,2096029932,Philip Trinh
aut9422,4557010,Leora F. Klapper
aut9423,49293443,Zhiping Liu
aut9424,2253073,Canglin Wu
aut9425,47355902,Hongyu Miao
aut9426,2119106607,Hulin Wu
aut9427,14000253,Jacqueline A. Shiel
aut9428,31747142,S. Abeysinghe
aut9429,2120582,M. Krawczak
aut9430,2927392,B. Maidak
aut9431,2069465154,J. R. Cole
aut9432,3033011,T. Lilburn
aut9433,39021970,C. Parker
aut9434,1828013,Paul R. Saxman
aut9435,145261662,T. Schmidt
aut9436,2110006108,Tiqing Liu
aut9437,2721754,Yuhmei Lin
aut9438,2069708602,Xin Wen
aut9439,2011087,R. Jorissen
aut9440,1787654,M. Gilson
aut9441,2267212,Juri Ganitkevitch
aut9442,7536576,Benjamin Van Durme
aut9443,1763608,Chris Callison-Burch
aut9444,143736991,L. Yin
aut9445,1808842,Xiaozhou Wei
aut9446,2116959668,Yi Sun
aut9447,32512499,Matthew J. Rosato
aut9448,145871108,L. Coin
aut9449,3322161,Volker Hollich
aut9450,1398461217,S. Griffiths-Jones
aut9451,2064303771,Ajay Khanna
aut9452,47488770,M. Marshall
aut9453,3168842,D. Studholme
aut9454,2245850890,Ruth Y. Eberhardt
aut9455,2234797445,Kirstie Hetherington
aut9456,3430745,Patsorn Sangkloy
aut9457,3430498,Nathan Burnell
aut9458,29826379,Cusuh Ham
aut9459,1818825,W. Gish
aut9460,3146561,D. States
aut9461,144947410,R. Agrawal
aut9462,1733797,T. Imielinski
aut9463,31536502,A. Swami
aut9464,1411638252,M. O'Keeffe
aut9465,5665045,M. A. Peškov
aut9466,32321832,S. Ramsden
aut9467,3563734,O. Yaghi
aut9468,152129430,D. McElroy
aut9469,32517458,C. Walsh
aut9470,49553045,A. Markwick
aut9471,11131892,M. Cordiner
aut9472,2107803176,K. Smith
aut9473,49837448,T. Millar
aut9474,2518262,D. B. Troup
aut9475,2822927,S. E. Wilhite
aut9476,2069203893,Pierre Ledoux
aut9477,145107524,D. Rudnev
aut9478,144913647,Carlos Evangelista
aut9479,32105076,Irene F. Kim
aut9480,2594000,Maxim Tomashevsky
aut9481,69034840,Jeffrey D. Uuman
aut9482,2242660,F. Perdigão
aut9483,144005008,A. Smirnov
aut9484,34564532,B. Holben
aut9485,2526205,T. Eck
aut9486,143945203,O. Dubovik
aut9487,72365508,I. Slutsker
aut9488,2332513,K. Higasa
aut9489,145579860,N. Miyake
aut9490,32554704,J. Yoshimura
aut9491,2676735,K. Okamura
aut9492,6646728,T. Niihori
aut9493,5674717,H. Saitsu
aut9494,2791384,K. Doi
aut9495,3293931,Masakazu Shimizu
aut9496,3974601,K. Nakabayashi
aut9497,46381087,Y. Aoki
aut9498,6379644,Y. Tsurusaki
aut9499,34938719,S. Morishita
aut9500,39256822,T. Kawaguchi
aut9501,3935879,Osuke Migita
aut9502,49094772,K. Nakayama
aut9503,3801514,M. Nakashima
aut9504,2454966,J. Mitsui
aut9505,30166365,Maiko Narahara
aut9506,48338804,K. Hayashi
aut9507,5807331,R. Funayama
aut9508,2056176832,Daisuke Yamaguchi
aut9509,2960962,H. Ishiura
aut9510,40399708,Wen-Ya Ko
aut9511,40260079,K. Hata
aut9512,46641967,Takeshi Nagashima
aut9513,144094264,R. Yamada
aut9514,31522811,Y. Matsubara
aut9515,48022717,A. Umezawa
aut9516,143873013,S. Tsuji
aut9517,26612763,N. Matsumoto
aut9518,2770480,F. Matsuda
aut9519,26734366,Naila Murray
aut9520,1761987,L. Marchesotti
aut9521,1723883,Florent Perronnin
aut9522,47818459,Lihong Chen
aut9523,2118801185,Jian Yang
aut9524,47891168,Jun Yu
aut9525,37835746,Zhijian Yao
aut9526,2110653186,Lilian Sun
aut9527,2115436554,Yan Shen
aut9528,144109675,Q. Jin
aut9529,3425156,M. Ammari
aut9530,152410836,Cathy R. Gresham
aut9531,2037768,F. McCarthy
aut9532,1681593,B. Nanduri
aut9533,6397637,Ching-Lan Cheng
aut9534,31658077,Y. Kao
aut9535,122046063,Swu-Jane Lin
aut9536,2144827692,Cheng-han Lee
aut9537,4159359,M. Lai
aut9538,145048374,Javier Herrero
aut9539,3284013,Matthieu Muffato
aut9540,145879529,Kathryn M Beal
aut9541,143719430,Stephen Fitzgerald
aut9542,49056653,L. Gordon
aut9543,48682592,M. Pignatelli
aut9544,1803829,Albert J. Vilella
aut9545,1877838405,R. Amode
aut9546,1752444,Simon Brent
aut9547,1773679,Eugene Kulesha
aut9548,49323182,M. Wong
aut9549,39737100,Greg Roe
aut9550,143672830,V. Malladi
aut9551,3142605,Girolamo Giudice
aut9552,1387445794,F. Sánchez-Cabo
aut9553,1409461538,Carlos Torroja Fungairino
aut9554,1409461589,Enrique Lara Pezzi
aut9555,1775111,K. Eswaran
aut9556,3042091,I. Traiger
aut9557,1398574232,H. Garcia-Molina
aut9558,1742391,J. Ullman
aut9559,1737896,J. Widom
aut9560,1412990895,A. Demirguc-Kunt
aut9561,143759604,K. Bowyer
aut9562,1838035,D. Kopans
aut9563,152232509,Richard H. Moore
aut9564,3364019,A. Céol
aut9565,1398521735,L. Montecchi-Palazzi
aut9566,2084425192,G. Nardelli
aut9567,35008796,L. Castagnoli
aut9568,2099886,G. Cesareni
aut9569,2722451,M. Machnicka
aut9570,48798529,Kaja Milanowska
aut9571,1923249,Okan Osman Oglou
aut9572,3084803,Elżbieta Purta
aut9573,40338964,M. Kurkowska
aut9574,2145070,Anna Olchowik
aut9575,2057742,W. Januszewski
aut9576,40523924,Sebastian Kalinowski
aut9577,1404962482,S. Dunin-Horkawicz
aut9578,2589258,M. Helm
aut9579,2459832,H. Grosjean
aut9580,2517049,Y. Medvedeva
aut9581,2688127,Andreas Lennartsson
aut9582,2770862,Rezvan Ehsani
aut9583,1795748,I. Kulakovskiy
aut9584,1755704,I. Vorontsov
aut9585,1633532227,Pouda Panahandeh
aut9586,1806935,Grigory Khimulya
aut9587,2572145,T. Kasukawa
aut9588,114341708,F. Drabløs
aut9589,143916328,J. Rothwell
aut9590,102189691,J. Pérez‐Jiménez
aut9591,1399302171,A. Medina-Remón
aut9592,1411636298,N. M'Hiri
aut9593,1406796762,Paula García-Lobato
aut9594,92948949,Uetz Peter
aut9595,2128680573,Zhiwei Zhang
aut9596,1721677,Junjie Yan
aut9597,2391885,Sifei Liu
aut9598,145754448,Zhen Lei
aut9599,1391030060,Dong Yi
aut9600,34679741,S. Li
aut9601,6318464,N. Kingston
aut9602,7665309,F. Nachtergaele
aut9603,6601072,H. Velthuizen
aut9604,12368823,L. Verelst
aut9605,3310992,D. Wiberg
aut9606,49399380,N. Batjes
aut9607,2901034,J. Dijkshoorn
aut9608,87608095,V. Engelen
aut9609,144734415,G. Fischer
aut9610,2421780,L. Montanarella
aut9611,90484041,Monica Petri
aut9612,92017766,S. Prieler
aut9613,39078580,E. Teixeira
aut9614,2213583889,X. Shi
aut9615,2059262200,F. Vos
aut9616,2445141,Vanessa Crespy
aut9617,3212573,L. D. Chaffaut
aut9618,2231256,L. Mennen
aut9619,34468738,Joseph A. Cruz
aut9620,37526757,Urs-Viktor Marti
aut9621,1805268,L. Falquet
aut9622,1802833,M. Pagni
aut9623,145078427,P. Bucher
aut9624,145525613,H. Sakai
aut9625,83320344,S. S. Lee
aut9626,2118066699,Tsuyoshi Tanaka
aut9627,1893122,H. Numa
aut9628,3039293,Jungsok Kim
aut9629,50615417,Y. Kawahara
aut9630,7011093,Hironobu Wakimoto
aut9631,2087094716,Takashi Abe
aut9632,50517253,Y. Yamada
aut9633,40122964,A. Muto
aut9634,4945812,H. Inokuchi
aut9635,2321720,T. Ikemura
aut9636,2109774540,T. Matsumoto
aut9637,2110618542,Takuji Sasaki
aut9638,2289498,T. Itoh
aut9639,121129803,M. Suresh
aut9640,2058870993,M. Mahesh
aut9641,144279545,K. Arun
aut9642,48225182,H. Karathia
aut9643,2057426518,R. Nayak
aut9644,2109548769,Sameer Kumar
aut9645,48735862,K. S. Deshpande
aut9646,47540566,M. Sarker
aut9647,48385754,W. Gao
aut9648,144447527,C. J. Date
aut9649,1681782,C. Cocosco
aut9650,2745556,Vasken Kollokian
aut9651,153240831,R. K. Kwan
aut9652,2286133342,Terri K. Attwood
aut9653,2240464514,Thomas Bernard
aut9654,2240445863,Matthew Corbett
aut9655,2263774160,Julian Gough
aut9656,2240462863,Daniel Kahn
aut9657,2240448818,David Lonsdale
aut9658,2240804285,Rodrigo Lopez
aut9659,2240443948,Jennifer McDowall
aut9660,2240453117,Nicola J. Mulder
aut9661,2240464520,Manjulapramila Thimmajanarthanan
aut9662,2237588588,P. D. Thomas
aut9663,2057663763,Iněs Moreira
aut9664,33064886,Igor Amaral
aut9665,145908670,Inês Domingues
aut9666,77631788,A. Cardoso
aut9667,143953075,M. Cardoso
aut9668,3698192,Jaime S. Cardoso
aut9669,2111794900,Esteban Fernandez
aut9670,2087011633,Michael J. Thompson
aut9671,1853998,E. Marcotte
aut9672,2069507994,R. Schneider
aut9673,39069287,M. Olivier
aut9674,1951123422,R. Eeles
aut9675,144387638,M. Hollstein
aut9676,153229651,Mohammed A. Khan
aut9677,2248512500,C. Harris
aut9678,144753219,P. Hainaut
aut9679,2737123,Qinghua Jiang
aut9680,46395837,Yadong Wang
aut9681,2107352,Y. Hao
aut9682,39879668,Liran Juan
aut9683,37779473,Mingxiang Teng
aut9684,2155273233,Xinjun Zhang
aut9685,2118854835,Meimei Li
aut9686,9321434,Guohua Wang
aut9687,2144471047,Yunlong Liu
aut9688,35667644,U. Scherf
aut9689,153818079,D. Ross
aut9690,1991479,M. Waltham
aut9691,144259064,Lawrence H. Smith
aut9692,2155774915,Jae K. Lee
aut9693,39723089,L. Tanabe
aut9694,2498281,K. Kohn
aut9695,35573555,T. Myers
aut9696,2061074541,Darren T. Andrews
aut9697,3856827,D. Scudiero
aut9698,2240772,M. Eisen
aut9699,3484009,E. Sausville
aut9700,10129225,Y. Pommier
aut9701,46618088,Bruno Aranda
aut9702,2249160580,P. Achuthan
aut9703,2004377,Irina M. Armean
aut9704,2249244846,C. Derow
aut9705,145382284,A. Ghanbarian
aut9706,1790635,Samuel Kerrien
aut9707,1776225,J. Khadake
aut9708,2249218110,J. Kerssemakers
aut9709,2059569103,C. Leroy
aut9710,143817725,M. Menden
aut9711,2249255513,M. Michaut
aut9712,2249160976,S. N. Neuhauser
aut9713,2980460,V. Perreau
aut9714,98373742,K. V. Eijk
aut9715,3229161,A. Kamburov
aut9716,2878524,U. Stelzl
aut9717,145040173,H. Lehrach
aut9718,144572406,R. Herwig
aut9719,47744208,J. Hubbell
aut9720,32269851,S. Seltzer
aut9721,1807324,C. Goswami
aut9722,1769143,H. Nakshatri
aut9723,2958795,S. Lightstone
aut9724,108206525,A. Abiad
aut9725,12169329,E. Detragiache
aut9726,152595170,T. Tressel
aut9727,2102067,P. Cherukuri
aut9728,2805841,Siqian He
aut9729,2074856132,Cynthia A. Liebert
aut9730,2107964129,Chunlei Liu
aut9731,3340459,Benjamin A. Shoemaker
aut9732,2196233,V. Simonyan
aut9733,39689316,P. Thiessen
aut9734,40103518,A. Lash
aut9735,21249920,I. Donaldson
aut9736,2072762,Cheryl Wolting
aut9737,144337707,B. F. Ouellette
aut9738,50999462,T. Pawson
aut9739,144221002,C. Hogue
aut9740,46459310,M. Wenger
aut9741,41131770,F. Ochsenbein
aut9742,1829136,D. Egret
aut9743,39235843,P. Dubois
aut9744,2178943,F. Bonnarel
aut9745,97300620,S. Borde
aut9746,34643146,F. Genova
aut9747,15521875,G. Jasniewicz
aut9748,96664391,S. Laloe
aut9749,3204203,S. Lesteven
aut9750,50165136,R. Monier
aut9751,1695692,H. F. Korth
aut9752,1688159,A. Silberschatz
aut9753,3074162,A. Zelensky
aut9754,46591570,Meredith Minear
aut9755,2116006908,Denise C. Park
aut9756,48097064,A. Hunt
aut9757,1690706,A. Black
aut9758,46448842,J. Suckling
aut9759,2114805853,J. Parker
aut9760,122267202,S. Astley
aut9761,39514310,I. Hutt
aut9762,145302015,C. Boggis
aut9763,1739987,I. Ricketts
aut9764,46939494,E. Stamatakis
aut9765,2562173,N. Cerneaz
aut9766,1612744915,Sl Kok
aut9767,143889880,P. Taylor
aut9768,5364487,D. Betal
aut9769,2067422104,J. Savage
aut9770,2797553,L. Licata
aut9771,1929019,Leonardo Briganti
aut9772,39988726,Daniele Peluso
aut9773,3054442,L. Perfetto
aut9774,47102158,M. Iannuccelli
aut9775,2743116,Eugenia Galeota
aut9776,50308747,F. Sacco
aut9777,152837167,Anita Palma
aut9778,2825948,A. Nardozza
aut9779,2034654,Elena Santonico
aut9780,2780009,Brian F. Cooper
aut9781,3075265,E. Codd
aut9782,145686424,S. Mathivanan
aut9783,2996198,Cassie J. Fahner
aut9784,2072198,G. E. Reid
aut9785,1777496,R. Simpson
aut9786,2344675,Jennifer Dommer
aut9787,1767056,S. Fischer
aut9788,8633435,A. Gingle
aut9789,3104280,Mark Heiges
aut9790,3086565,F. Innamorato
aut9791,145589461,Eileen T. Kraemer
aut9792,2116335843,John A. Miller
aut9793,145693112,V. Nayak
aut9794,144220822,Cary Pennington
aut9795,2127872,D. Pinney
aut9796,143734295,Chris Ross
aut9797,1779476,Charles Treatman
aut9798,1817165,S. Gražulis
aut9799,2256782,Adriana Daskevic
aut9800,49625267,Andrius Merkys
aut9801,1969476,D. Chateigner
aut9802,1829749,L. Lutterotti
aut9803,145269795,M. Quirós
aut9804,1927512,N. Serebryanaya
aut9805,2848349,P. Moeck
aut9806,1892203,R. Downs
aut9807,5437901,Armel Le Bail
aut9808,2146363754,Jing Han
aut9809,37409274,Guan Le
aut9810,2228594106,Pcncad Center
aut9811,2111147486,Jian Du
aut9812,3214104,A. Czerwoniec
aut9813,1946543,M. Gajda
aut9814,40108927,M. Feder
aut9815,36069837,J. Gelder
aut9816,87403987,K. Gussem
aut9817,6474154,P. Vandenabeele
aut9818,2946815,L. Moens
aut9819,1795528,M. Valstar
aut9820,2503276,R. Rademaker
aut9821,153828376,L. Maat
aut9822,144146598,G. Schaefer
aut9823,2092369042,Michal Stich
aut9824,3234328,J. Thiemann
aut9825,1423738918,N. Ito
aut9826,1692147,E. Vincent
aut9827,46467979,S. Bamford
aut9828,50113542,E. Dawson
aut9829,12944583,S. Forbes
aut9830,2061442463,A. Doğan
aut9831,145422000,A. Flanagan
aut9832,1800420,J. Teague
aut9833,1774003,P. Futreal
aut9834,2225321608,Michael R. Stratton
aut9835,2733276,R. Wooster
aut9836,2770004,T. A. Holland
aut9837,2234964701,Aya Kubo
aut9838,38835028,Tsute Chen
aut9839,7986245,Wen-Han Yu
aut9840,50193438,J. Izard
aut9841,49226361,Oxana V. Baranova
aut9842,39221661,Abirami Lakshmanan
aut9843,3312266,F. Dewhirst
aut9844,3125702,J. Kopka
aut9845,3266553,N. Schauer
aut9846,48904981,S. Krueger
aut9847,2699101,C. Birkemeyer
aut9848,2455165,Eveline Bergmüller
aut9849,2492586,P. Dörmann
aut9850,1780751,W. Weckwerth
aut9851,2823063,Y. Gibon
aut9852,2596303,M. Stitt
aut9853,1696271,L. Willmitzer
aut9854,2535217,A. Fernie
aut9855,2660517,D. Steinhauser
aut9856,51891573,M. Timmer
aut9857,1397854713,Mary O’Mahony
aut9858,2845048,Dorjee G. Tamang
aut9859,2449930,Åke Västermark
aut9860,46343615,A. Moniruzzaman
aut9861,47867495,S. A. Hossain
aut9862,2759866,S. Levitus
aut9863,2103404,J. Antonov
aut9864,1578092602,O. Baranova
aut9865,145880994,T. Boyer
aut9866,117763228,C. L. Coleman
aut9867,2265942769,H. E. Garcia
aut9868,114583273,A. Grodsky
aut9869,2266006828,D. R. Johnson
aut9870,3281832,R. Locarnini
aut9871,2773775,A. Mishonov
aut9872,144076687,J. Reagan
aut9873,2265959099,C. L. Sazama
aut9874,1956115,D. Seidov
aut9875,48188381,I. Smolyar
aut9876,35229288,E. Yarosh
aut9877,2578355,M. Zweng
aut9878,2312651,M. Boguski
aut9879,2066161367,T. Lowe
aut9880,2022944,C. Tolstoshev
aut9881,2156639851,Bo Liu
aut9882,47899740,K. Tryka
aut9883,2113333288,Luning Hao
aut9884,3392172,Anne Sturcke
aut9885,3392301,Y. Jin
aut9886,2118453908,Zhen Y. Wang
aut9887,3392212,Lora Ziyabari
aut9888,10949428,Moira Lee
aut9889,2059696248,N. Popova
aut9890,1873627,N. Sharopova
aut9891,145541841,A. Yokochi
aut9892,5744113,E. Manakova
aut9893,50691044,J. Butkus
aut9894,37110739,Wen Gao
aut9895,48437987,B. Cao
aut9896,145455919,S. Shan
aut9897,46772547,Xilin Chen
aut9898,2104086,Delong Zhou
aut9899,2108584873,Xiaohua Zhang
aut9900,1725937,Debin Zhao
aut9901,2598555,A. Tasneem
aut9902,46794914,A. Morgulis
aut9903,1810431,Yan Raytselis
aut9904,1765659,D. DeWitt
aut9905,48168429,Katarzyna H. Kaminska
aut9906,2014543,Joanna M. Kasprzak
aut9907,3451029,Sylvie C. Fail
aut9908,153047042,James Dunbar
aut9909,40397448,K. Krawczyk
aut9910,39916155,Jinwoo Leem
aut9911,2054440040,A. Fuchs
aut9912,46780471,G. Georges
aut9913,1741697,Jiye Shi
aut9914,145808074,C. Deane
aut9915,40409699,K. Howells
aut9916,2238270909,Theo Härder
aut9917,40456559,A. Reuter
aut9918,1761734,R. Milo
aut9919,145937297,P. Jorgensen
aut9920,2758840,Uri Moran
aut9921,144135987,G. Weber
aut9922,2066457530,Michael Springer
aut9923,47306542,R. Tipping
aut9924,3312025,C. Rinsland
aut9925,144937938,M. A. Smith
aut9926,1402957825,C. Camy‐Peyret
aut9927,47453056,R. Toth
aut9928,144686510,K. Degtyarenko
aut9929,144179394,P. Matos
aut9930,39394070,Marcus Ennis
aut9931,1715137,Janna Hastings
aut9932,2072057031,Martin Zbinden
aut9933,145402835,A. McNaught
aut9934,143745798,Rafael Alcántara
aut9935,40372577,Michael Darsow
aut9936,48464887,M. Guedj
aut9937,2111047995,Alex Brown
aut9938,3004915,C. Glass
aut9939,2433841,A. Merrill
aut9940,144049065,C. Raetz
aut9941,115405054,Reza Kouhy
aut9942,116871329,Simon Lavers
aut9943,144837668,R. Hull
aut9944,49517024,A. McCormack
aut9945,3761785,D. Schieltz
aut9946,1758155,D. Kolbe
aut9947,145818822,S. Lindgreen
aut9948,2948595,A. Wilkinson
aut9949,1401024103,Petra S. Langendijk-Genevaux
aut9950,3027898,Virginie Bulliard
aut9951,83483242,Suojiang Zhang
aut9952,1486202352,N. Sun
aut9953,7792270,Xuezhong He
aut9954,9874510,Xingmei Lu
aut9955,2568321,Xiangping Zhang
aut9956,2271170229,R.S.V Aparajitha.
aut9957,2270315560,M. K. Kavitha
aut9958,2271139035,T.R.P Monisha
aut9959,2271128566,T.S.B Pavithra
aut9960,2271077083,Raja P Vinoth
aut9961,144792220,S. Woudenberg
aut9962,6023121,B. Conkling
aut9963,1478667022,B. O'Connell
aut9964,4069440,E. Lapoint
aut9965,2115150753,J. Turner
aut9966,33285079,K. Waddell
aut9967,48936141,P. Romero
aut9968,33528567,T. Ishida
aut9969,1804601,Mohamed F. Ghalwash
aut9970,2158892,M. Mizianty
aut9971,145456732,B. Xue
aut9972,2469518,Z. Dosztányi
aut9973,2766767,V. Uversky
aut9974,1721347,Lukasz Kurgan
aut9975,144591037,A. Dunker
aut9976,3642795,M. Mailman
aut9977,5119425,Rinat Bagoutdinov
aut9978,38509328,A. Kiang
aut9979,145194739,J. Paschall
aut9980,2097788915,Stephanie Pretel
aut9981,2112574429,Yu Shao
aut9982,108470415,S. Shevelev
aut9983,2072089300,Don Preuss
aut9984,1746338,Dimitris Papadias
aut9985,144779196,Yufei Tao
aut9986,2311838,Greg Fu
aut9987,3279660,B. Seeger
aut9988,1777888,V. Algazi
aut9989,35106875,R. Duda
aut9990,2233041229,Dennis M. Thompson
aut9991,144410786,C. Avendaño
aut9992,1791713,P. Vossen
aut9993,2070093998,Danny W. Rice
aut9994,2239068,M. Baron
aut9995,97702983,M. Atkinson
aut9996,1750270,F. Bancilhon
aut9997,2995000,K. Dittrich
aut9998,145249669,D. Maier
aut9999,2031287,S. Zdonik
aut10000,2118965940,J. Smith
aut10001,52540495,DianeC . P. Smith
aut10002,1839621,A. Savran
aut10003,1692892,Nese Alyüz
aut10004,1723272,H. Dibeklioğlu
aut10005,1717313,Oya Celiktutan
aut10006,1743634,B. Gökberk
aut10007,145940271,B. Sankur
aut10008,1694599,L. Akarun
aut10009,2083852324,F. Schöier
aut10010,73320298,F. V. D. Tak
aut10011,145263139,E. Dishoeck
aut10012,143697908,J. Black
aut10013,2552558,M. Lemfack
aut10014,38124331,Janette Nickel
aut10015,2498202,Mathias Dunkel
aut10016,2785761,R. Preissner
aut10017,2935236,B. Piechulla
aut10018,50682006,Yohan Kim
aut10019,2112446266,Zhanyang Zhu
aut10020,2155301102,Peng Wang
aut10021,1781837,C. Lundegaard
aut10022,143898643,M. Nielsen
aut10023,2100100,Cynthia G. Murphy
aut10024,32149059,Jean M. Lay
aut10025,1406487292,K. Lennon-Hopkins
aut10026,1405611381,Cynthia A. Saraceni-Richards
aut10027,2008379,B. King
aut10028,2939553,Michael C. Rosenstein
aut10029,2349438,M. Coltheart
aut10030,1415464008,Calvin Yu‐Chian Chen
aut10031,2283918745,Elise S. Dan-Glauser
aut10032,2462740,K. Scherer
aut10033,1755973,M. Grgic
aut10034,2274816,K. Delac
aut10035,2057994,S. Grgic
aut10036,2521247,J. Klappenbach
aut10037,40572732,M. Biswas
aut10038,1945821,F. Corpet
aut10039,39748300,M. Croning
aut10040,46949688,W. Fleischmann
aut10041,2440034,J. Gouzy
aut10042,2405413,Alexander Kanapin
aut10043,3071749,Youla Karavidopoulou
aut10044,40158367,B. Marx
aut10045,49549356,F. Servant
aut10046,50229089,Caroline Adler
aut10047,145344190,C. Ball
aut10048,2082875782,Erich T. Hester
aut10049,2117725630,Yankai Jia
aut10050,2265523,G. Juvik
aut10051,50004384,TaiYun Roe
aut10052,2924090,Mark D. Schroeder
aut10053,2460184,Lianyi Han
aut10054,3226581,Wenyao Shi
aut10055,1705268,D. Achlioptas
aut10056,1948375,Chris Lewington
aut10057,70439219,Sugath K. Mudali
aut10058,1738892,M. Vingron
aut10059,2556236,P. Roepstorff
aut10060,145786321,A. Valencia
aut10061,1703182,H. Margalit
aut10062,2056452592,John Armstrong
aut10063,21668498,D. Sherman
aut10064,2103565,W. Cantara
aut10065,2000138,P. F. Crain
aut10066,3297818,J. Rozenski
aut10067,2750910,J. McCloskey
aut10068,39930149,K. Harris
aut10069,2144489970,Xiaonong Zhang
aut10070,2061923,Franck A. P. Vendeix
aut10071,3080481,D. Fabris
aut10072,2907486,P. Agris
aut10073,1737944,P. Bernstein
aut10074,144337823,N. Goodman
aut10075,1872352,Soo-Yon Rhee
aut10076,2645897,M. J. Gonzales
aut10077,2288401094,Rami Kantor
aut10078,2288400365,Bradley J. Betts
aut10079,16086668,Jaideep Ravela
aut10080,145379634,R. Shafer
aut10081,6766145,D. Zarin
aut10082,144244813,Tony Tse
aut10083,47261321,Rebecca J Williams
aut10084,2052004,R. Califf
aut10085,1789558,Nicholas C. Ide
aut10086,3086169,Carola Kanz
aut10087,2790768,Philippe Aldebert
aut10088,3288413,N. Althorpe
aut10089,145411019,W. Baker
